name,description,location_name,latitude,longitude,address,start_time,end_time,city,primary_category,secondary_categories,thumbnail_image,additional_images,external_link,is_paid
"ROTE: Quintos, Yams Yams, Jazo Razo, Ann García",,Bar Oriente,19.420211,-99.165281,"Calle de Durango 181, Roma Nte., 06700 Ciudad de MÃ©xico, CDMX",2026-07-22T22:00:00.000,2026-07-23T05:00:00.000,mexico city,Music,"Jazo Razo,Ann García",https://images.ra.co/af3f4f80135bddbd52a084def5639f21b9ad6df3.jpg,https://images.ra.co/c4bb4ed5c41cb5b5e06fbfd811d393d94dffd8ec.jpg,https://ra.co/events/2490936,true
Xambala,,Xaman,19.427799,-99.163832,"Copenhague 6, Col. Juárez Mexico City 06600",2026-07-22T19:00:00.000,2026-07-23T06:00:00.000,mexico city,Music,,https://images.ra.co/25e7af69d67344f38ffe14e9a755af6d636ea482.jpg,,https://ra.co/events/2495010,
Julio Outline,,Outline,19,-99,"Av Oaxaca 99, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",2026-07-22T21:00:00.000,2026-07-26T02:00:00.000,mexico city,Music,"Juan Soto,Carlos Pocz,Dan Solo",https://images.ra.co/3037a58953a063599447cd3a4c04cdadbd101a87.jpg,,https://ra.co/events/2495016,
Mimi Gratitude Sessions,,MiMi Discoteque,19,-99,"Av. P.º de la Reforma 325, Cuauhtémoc, 06500 Ciudad de México, CDMX",2026-07-22T22:00:00.000,2026-07-23T06:00:00.000,mexico city,Music,Zenith,https://images.ra.co/bac71ddedbe5501f0748ed70570287a4ceb8b92f.jpg,,https://ra.co/events/2495031,
ROCA HIFI,,ROCA HIFI,19,-99,"Orizaba 96, col. Roma Norte. CDMX.",2026-07-22T21:00:00.000,2026-07-27T02:00:00.000,mexico city,Music,"Barreto,DECO (MX)",https://images.ra.co/ec3bec9ff41b1cd773aa91d63cfee50bca7e77c6.jpg,,https://ra.co/events/2495034,
Cartelera Julio,,Hookah Lounge,19.408337,-99.170784,"Campeche 284 Condesa, Cuauhtémoc; 06100 Ciudad de México, D.F.; Mexico",2026-07-22T22:00:00.000,2026-07-27T02:00:00.000,mexico city,Music,"Itzvan,moog-lee,Remain,Venez OG,Walls,DJ Rick",https://images.ra.co/d78c5c073cd8817c2b42ef51bfaf97bfa698c03f.jpg,,https://ra.co/events/2495050,false
